,PART I,,,,,,,,,,PART II,,,,,,,,,,,
4e397034-65e6-466e-979f-653a70b46d51,ALL,E2,A,General Sailor,Survival,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know how to use clothing and buoyant objects to stay afloat,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Perform the procedures for utilizing personal floatation devices,Knowledge/Performance Test,,,,N/A
8f5e56fc-fc62-4180-a16e-1b8e5de365fd,ALL,E2,A,General Sailor,Survival,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know how to care for and use personal floatation devices,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Perform the procedures for utilizing personal floatation devices,Knowledge/Performance Test,,,,N/A
0b111323-3583-49b1-b2a6-4945d74ac5ea,ALL,E2,A,General Sailor,Survival,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Describe method used to don and adjust CO2 inflatable and inherently buoyant life preserver,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"As a sailor perform the actions to qualify as a third class swimmer, abandon ship from an elevated platform wearing a life preserver, and boarding a life raft in accordance with applicable documentation and procedures",Knowledge/Performance Test,,,,N/A
ec58e829-4f74-4e21-a00a-92a425a997a4,ALL,E2,A,General Sailor,Survival,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Describe functional characteristics of CO2 inflatable life preserver,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"As a sailor perform the actions to qualify as a third class swimmer, abandon ship from an elevated platform wearing a life preserver, and boarding a life raft in accordance with applicable documentation and procedures",Knowledge/Performance Test,,,,N/A
303ace38-157e-4365-9cf1-b85672079796,ALL,E2,A,General Sailor,Survival,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the methods and procedures for abandoning ship,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Perform the procedures for abandon ship when given a training tank, elevated platform, and abandon ship scenario",Knowledge/Performance Test,,,,N/A
7ac3d13d-a3fc-43ff-ba98-8978b7c45932,ALL,E2,A,General Sailor,Survival,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know how to use lifeboats and associated survival gear,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Demonstrate proper lifeboat organization procedures in a training tank,Knowledge/Performance Test,,,,N/A
300e3e46-495f-4411-af21-cd3fa4c9a9c1,ALL,E2,A,General Sailor,Survival,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the responsibilities and authority of the senior person in a survival situation,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
362c537c-6c0d-4bda-bfcb-4c0f141e004b,ALL,E2,A,General Sailor,"Chemical, Biological, Radiological, Nuclear and High-Yield Explosives (CBRNE)",NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,"Understand maintenance and use of Chemical, Biological, Radiological, Nuclear and High-Yield Explosive (CBRNE) protective equipment",All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Perform shipboard levels of readiness for chemical/biological agent attack utilizing the chemical, biological, and radiological defense procedures",Knowledge/Performance Test,,,,N/A
11685a5c-6cea-4436-927a-e612806c7903,ALL,E2,A,General Sailor,"Chemical, Biological, Radiological, Nuclear and High-Yield Explosives (CBRNE)",NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,"Know how to use equipment and clothing to protect against Chemical, Biological, Radiological, Nuclear and High-Yield Explosive (CBRNE)",All Sailor Task (ships),No,A-494-0007,"Command Center Staff Chemical, Biological, Radiological, Defense Operations ",A-School,CENSEABEESFACENG,TCCD,Understand safe use of equipment,Knowledge/Performance Test,,,,N/A
c29d2cfd-133c-4801-b8be-d6a53ea0f147,ALL,E2,A,General Sailor,"Chemical, Biological, Radiological, Nuclear and High-Yield Explosives (CBRNE)",NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,"Know the markers used to indicate Chemical, Biological, Radiological, Nuclear and High-Yield Explosives (CBRNE) contamination",All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Perform shipboard levels of readiness for chemical/biological agent attack utilizing the chemical, biological, and radiological defense procedures",Knowledge/Performance Test,,,,N/A
e051cbb1-4454-4bb0-beb8-ac34ac4a7533,ALL,E2,A,General Sailor,"Chemical, Biological, Radiological, Nuclear and High-Yield Explosives (CBRNE)",NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the dissemination methods of and decontamination procedures for chemical and biological agents,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Perform shipboard levels of readiness for chemical/biological agent attack utilizing the chemical, biological, and radiological defense procedures",Knowledge/Performance Test,,,,N/A
7f3353dd-b3ea-437c-b22e-65630a43b330,ALL,E2,A,General Sailor,"Chemical, Biological, Radiological, Nuclear and High-Yield Explosives (CBRNE)",NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the procedures for personnel decontamination,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Perform shipboard levels of readiness for chemical/biological agent attack utilizing the chemical, biological, and radiological defense procedures",Knowledge/Performance Test,,,,N/A
cdfe151a-3957-4fbc-9252-7e4bf5f8341c,ALL,E2,A,General Sailor,"Chemical, Biological, Radiological, Nuclear and High-Yield Explosives (CBRNE)",NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,"Know the symptoms of and the first-aid methods to counter the effects of Chemical, Biological, Radiological, Nuclear and High-Yield Explosive (CBRNE)",All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Perform shipboard levels of readiness for chemical/biological agent attack utilizing the chemical, biological, and radiological defense procedures",Knowledge/Performance Test,,,,N/A
e6219177-e577-45ce-8f7d-898f811d5b47,ALL,E2,A,General Sailor,"Chemical, Biological, Radiological, Nuclear and High-Yield Explosives (CBRNE)",NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the procedures for protection afforded by each level of Mission Oriented Protective Posture (MOPP),All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Perform donning Advanced Chemical Protective Garment (ACPG) for protection when entering a space flooded with CS gas Know the purpose and characteristics of Mission-Oriented Protective Posture (MOPP) levels as they apply to individual Personal Protective Equipment Perform donning the MCU-2/P gas mask for protection when entering a space flooded with CS gas,Knowledge/Performance Test,,,,N/A
11485028-182b-47a0-a93c-fec60211f165,ALL,E2,A,General Sailor,"Chemical, Biological, Radiological, Nuclear and High-Yield Explosives (CBRNE)",NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,"Know the meaning of the terms: radiac, radiation dose, radiation dose rate, safe stay time, and material condition of ""Circle William""  ",All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Identify the meanings and reasons for setting Navy material conditions of readiness (X-ray, Yoke, Zebra, Dog Zebra, Circle William)",Knowledge/Performance Test,,,,N/A
e5f666f0-b72f-475d-af11-aec0ba002a9f,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Locate damage control fittings and equipment within compartments using compartment checkoff lists,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Describe the purpose of Damage Control Central (DCC)/Central Control Station (CCS),",Knowledge/Performance Test,,,,N/A
a2155485-a9e1-4f46-b511-e775d434c233,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,"Set and maintain primary and secondary fire, smoke, and flooding boundaries",All Sailor Task (ships),No,A-495-0021,Shipboard Firefighting/Damage Control,G-School,SWSCOLCOM,TCCD,Perform as Boundaryman,Knowledge/Performance Test,,,,N/A
fddbc025-1cbb-4eb3-abbe-018e15c89d4f,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Properly operate portable and installed shipboard fire extinguishing systems and equipment,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Describe the purpose, characteristics, operating procedures and safety precautions for fire extinguishing agents used onboard ships and their components",Knowledge/Performance Test,,,,N/A
c0749e8e-f306-4d6b-9dc7-8d22888dfda4,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the procedures for operation of portable and installed dewatering equipment,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Identify the purpose and characteristics of the following types of portable DC pumps and their components: P-100, eductor, and electric submersible pump",Knowledge/Performance Test,,,,N/A
73ad97a0-6714-4231-a222-25904fdcc555,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Properly don and operate a Self-Contained Breathing Apparatus (SCBA),All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Explain the SCBA procedures for pre-donning inspection, donning, activating, and securing and doffing",Knowledge/Performance Test,,,,N/A
036967ec-b5ac-4836-80fe-7ae2360f8573,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the hazards associated with firefighting,All Sailor Task (ships),No,J-495-0419,Advanced Shipboard Firefighting,F-School,NSTC,TCCD,"Identify causes, dangers, procedures, and safety requirements during fire-fighting trainer walk-though",Knowledge/Performance Test,,,,N/A
8df18579-5374-49e5-97f7-eeb803c25d88,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know how to determine the four classes of fire,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Identify the elements of the fire triangle and fire tetrahedron,Knowledge/Performance Test,,,,N/A
7b94e0c3-f7c4-401c-803f-44ca89dd8f29,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the recommended extinguishing agents for each class of fire,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Explain the principle of the fire triangle and fire tetrahedron as applied to extinguishing a fire,Knowledge/Performance Test,,,,N/A
4a6f1fb3-e3ea-4604-96f3-453fabe9be09,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the function and use of the Self-Contained Breathing Apparatus (SCBA),All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Identify the purpose and characteristics of the Self-Contained Breathing Apparatus (SCBA) and its components,Knowledge/Performance Test,,,,N/A
798857c8-e9eb-44c0-ae92-898d590d6735,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the fire triangle and fire tetrahedron in terms of fire prevention and firefighting,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Explain the principle of the fire triangle and fire tetrahedron as applied to extinguishing a fire,Knowledge/Performance Test,,,,N/A
44b27ab5-a49c-4048-b7fe-840fa93e3d16,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the conditions that cause spontaneous combustion,All Sailor Task (ships),No,A-495-0021,Shipboard Firefighting/Damage Control,G-School,SWSCOLCOM,TCCD,"In a training environment, identify causes, dangers, procedures, and safety requirements during firefighting trainer walk-thru IAW NSTM 077, personnel protection equipment ; NSTM 555, surface ship's firefighting ; and NTTP 3-20.31, surface ship's survivability.",Knowledge/Performance Test,,,,N/A
bd8c5b7c-bf18-4411-8a86-38940c6c4aad,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know how to prevent fires through good housekeeping practices,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Demonstrate procedures to prevent and extinguish fires while wearing breathing protection, using a firefighting trainer",Knowledge/Performance Test,,,,N/A
7d6202d3-7687-4307-9748-99b8ffce95cf,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know how to report a fire or other casualties,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Describe the procedures to follow when discovering a shipboard fire,Knowledge/Performance Test,,,,N/A
74a9c5ca-d3d6-46c3-b275-2ee959e44e84,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the purpose for compartmentation and its use in maintaining watertight integrity,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Identify the purpose of watertight compartments,Knowledge/Performance Test,,,,N/A
8d255ed2-c83f-4384-ab2d-0373c3a30716,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the procedures for breaking watertight integrity and darken ship,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Define the term watertight integrity,Knowledge/Performance Test,,,,N/A
2c29fc1f-57f1-450f-b122-c096c931b3e2,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know how to use and stow Emergency Escape Breathing Devices (EEBD) and/or Emergency Air Breather (EAB) devices,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"As a sailor identify Emergency Escape Breathing Device (EEBD) and Self-Contained Breathing Apparatus (SCBA) components and their donning, activating, and safety precautions with 70% accuracy.",Knowledge/Performance Test,,,,N/A
d59f79fc-42f7-4d7f-8d3d-cc66f0425a3b,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the duties and responsibilities of a repair party,All Sailor Task (ships),No,V-9B-003,Basic Shipboard Damage Control Wet Trainer,G-School,SWSCOLCOM,TCCD,Identify the functions of the scene leader and each damage control team,Knowledge/Performance Test,,,,N/A
4dca02e5-fa9a-432a-830e-5e70abbef39d,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the shipboard piping identification coding system,All Sailor Task (ships),No,V-9B-003,Basic Shipboard Damage Control Wet Trainer,G-School,SWSCOLCOM,TCCD,"Identify procedures for shoring, hull patching/plugging, and piping systems Damage Control tasks",Knowledge/Performance Test,,,,N/A
110a564b-6a36-4abe-bddb-03fb23cec976,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the purpose and precedence of shipboard emergency alarms,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Identify the characteristics of the General, Chemical, and Collision Emergency alarms and what to do when they sound",Knowledge/Performance Test,,,,N/A
5b6947b2-70f9-4ed3-80b9-5db639b0a15d,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know what actions to take when emergency alarms are sounded,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Identify the characteristics of the General, Chemical, and Collision Emergency alarms and what to do when they sound",Knowledge/Performance Test,,,,N/A
7903ba52-ce0f-4fda-8ee5-c0e075cf6f67,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,"Know the letters, symbols, conditions, purpose, and how to set material conditions of readiness",All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Identify the meanings and reasons for setting Navy material conditions of readiness (X-ray, Yoke, Zebra, Dog Zebra, Circle William)",Knowledge/Performance Test,,,,N/A
7de91129-1a95-49c3-989a-123d76f47ebc,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the procedures for operation of portable and installed shipboard fire extinguishing system,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Describe the purpose, characteristics, operating procedures and safety precautions for fire extinguishing agents used onboard ships and their components",Knowledge/Performance Test,,,,N/A
0413aa0a-5a75-4e9d-a30d-76f40b1908da,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the damage control organization,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"As a sailor know the general firefighting procedures and fire party organization in accordance with applicable Navy instructions, with 70% accuracy.",Knowledge/Performance Test,,,,N/A
ef75c3bb-fc97-4ae2-bd02-4d7e8b47ec75,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the methods and procedures for communications in a damage control situation,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Identify the methods of DC communications and their descriptions,Knowledge/Performance Test,,,,N/A
fb78967c-44cf-42f3-b906-5bff7cc39c44,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know how to locate shipboard damage control lockers and equipment,All Sailor Task (ships),No,V-9B-003,Basic Shipboard Damage Control Wet Trainer,G-School,SWSCOLCOM,TCCD,Use repair locker equipment,Knowledge/Performance Test,,,,N/A
8dcf40c1-3514-4d1e-8f5d-42533e30f2b1,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the duties and responsibilities of a damage control emergency party,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Identify the duties of persons assigned to a fire party,Knowledge/Performance Test,,,,N/A
956d7e19-597d-4182-bb74-0c4c99a75909,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know how to establish a safe route during casualty situations,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Perform emergency egress during a fire drill,Knowledge/Performance Test,,,,N/A
6d5c45e6-b247-4c92-bb87-f3a5280e4bca,ALL,E2,A,General Sailor,Damage Control,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know how to stow all damage control equipment,All Sailor Task (ships),No,V-9B-003,Basic Shipboard Damage Control Wet Trainer,G-School,SWSCOLCOM,TCCD,Use repair locker equipment,Knowledge/Performance Test,,,,N/A
88584c61-ccf7-41ae-b1e2-e893f81ebe16,ALL,E2,A,General Sailor,Material Preservation and Maintenance,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the purposes of cleaning and preservation,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
32790b7e-405a-42ca-80b5-4fdf07c5525b,ALL,E2,A,General Sailor,Military Justice,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Inform Chain of Command on matters pertaining to good order and discipline,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Explain military order and discipline and its relationship to the Navy Core Values,Knowledge/Performance Test,,,,N/A
cfafcf47-6bfd-4936-866b-2a40dcd72bba,ALL,E2,A,General Sailor,Military Justice,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the purpose of good order and military discipline,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Explain military order and discipline and its relationship to the Navy Core Values,Knowledge/Performance Test,,,,N/A
a345c3d6-8cdd-4733-a9f0-d7b78a3c7767,ALL,E2,A,General Sailor,Military Justice,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,"Understand the authority and function of Military Police, Shore Patrol, Chief of the Guard, and Armed Sentries",All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
9f013c0b-c8a6-4ed3-8839-559280fd506d,ALL,E2,A,General Sailor,Military Justice,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the content and responsibilities stated in Article (i) through (vi) of the Code of Conduct for members of the Armed Forces of the United States,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Identify the purpose of the Articles of the Code of Conduct,Knowledge/Performance Test,,,,N/A
7fb47927-2dac-4eb6-b6d5-6740f4609390,ALL,E2,A,General Sailor,Military Justice,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,"Know the general content of Navy Regulations, Chapter 8 (Articles 0801-0803, 0810-0816, 0825-0826, 0829-0830, 0834 and a0847) and Chapter 10",All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Identify the purpose of the U.S. Navy Regulations,Knowledge/Performance Test,,,,N/A
31a4f1a3-6bf7-4490-8bb5-a222216cad6f,ALL,E2,A,General Sailor,Military Justice,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,"Know the general content of Uniform Code of Military Justice (UCMJ) Articles 2, 3, 7-15, 25, 27, 31(b), 37, 55, 77-134, 137-138",All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"Identify the definition, purpose and who is subject to provisions of the Uniform Code of Military Justice (UCMJ)",Knowledge/Performance Test,,,,N/A
a77b0627-38b7-468b-bdf7-05c8d728b06b,ALL,E2,A,General Sailor,Military Justice,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the types of courts-martial,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
dfe13f60-38ac-4b67-ba27-4566a66d2931,ALL,E2,A,General Sailor,Military Justice,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the procedures for redress of grievances,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
5256abb7-cb2f-4d64-94eb-4721b3568677,ALL,E2,A,General Sailor,Military Justice,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the purpose of the liberty risk program,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Identify navy leave and liberty benefits,Knowledge/Performance Test,,,,N/A
e77292e4-9d1c-4558-9ec7-9c75729b34db,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Provide enlisted evaluation report input sheet (brag sheet),All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
bb727695-0e2f-4133-b64a-b53f08c41145,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the purpose and procedures of a Career Development Board (CDB),All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Discuss Navy Career Development With 100% Participation,Knowledge/Performance Test,,,,N/A
5da323ed-16ad-4915-8956-bb3280c3e878,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the purpose of various force shaping programs,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
bd186cc2-6ef8-45bc-972c-67452a892c28,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the requirements for advancement of Professional Apprentice Career Track (PACT) personnel,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
47321153-0ec0-4a25-935a-e55c4c9e3a2f,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the purpose of the enlisted performance evaluation system,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
4f7ab542-bf29-4422-b65f-4ccffc3309b0,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the opportunities for education and training,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"As a sailor , discuss Navy educational opportunities with 100% participation.",Knowledge/Performance Test,,,,N/A
a728b473-0ef4-403a-96d7-01bbee356f2f,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know how to manage personal finances,All Sailor Task (ships),No,A-500-0613,LifeSkills,G-School,CENSERVSUPP,CTTL,Develop a financial plan,Knowledge/Performance Test,,,,N/A
aa6d38cd-8f60-44b6-a2f1-498f6f861bc7,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know military pay entitlements and the contents of leave and earning statements,All Sailor Task (ships),No,A-500-0613,LifeSkills,G-School,CENSERVSUPP,CTTL,"Review Leave and Earnings Statement (LES), including pay,",Knowledge/Performance Test,,,,N/A
0968aab5-9bf8-4a6b-84d2-5fc28cbf42fb,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the benefits of government insurance,All Sailor Task (ships),No,A-500-0613,LifeSkills,G-School,CENSERVSUPP,CTTL,Develop an insurance plan,Knowledge/Performance Test,,,,N/A
3a824105-baf7-4cf0-bd83-18d57603f848,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,"Know the rights, privileges, and benefits afforded to family members",All Sailor Task (ships),No,A-500-0613,LifeSkills,G-School,CENSERVSUPP,CTTL,Apply to appropriate TRICARE benefits,Knowledge/Performance Test,,,,N/A
3ba0821d-f0e8-44fb-8a27-92f3af91bd54,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the procedures and regulations governing leave and liberty requests,All Sailor Task (ships),No,A-500-0613,LifeSkills,G-School,CENSERVSUPP,CTTL,"Obedient, willingly follows procedures, rules and regulations; respects authority",Knowledge/Performance Test,,,,N/A
46127311-2ea8-4945-913f-f709fddeafd3,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know how to prepare and route liberty requests,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Identify navy leave and liberty benefits,Knowledge/Performance Test,,,,N/A
d53df971-01eb-44d1-b044-44a74f297f46,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the types of duty classification codes,All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,Discuss the Process of Transferring Duty Stations with 100% Participation,Knowledge/Performance Test,,,,N/A
2c6bda91-874f-4d14-a21c-92af70b4c2a5,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the contents of and how to access the Official Military Personnel File (OMPF) and Electronic Service Record (ESR),All Sailor Task (ships),No,A-950-0001,Recruit Basic Military Training,A-School,NSTC,TCCD,"As a sailor , discuss administrative Navy records management systems with 100% participation.",Knowledge/Performance Test,,,,N/A
31b46da4-2853-4d93-ba7e-aed8df66edfd,ALL,E2,A,General Sailor,Career Information,NAVPERS 18068F Vol I,7/1/2021,Naval Standard Task,Know the requirements for the good conduct medal,All Sailor Task (ships),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,Pending validation and GFI
